hvac_power,indoor_temperature,outdoor_temperature,humidity,beam_solar_rad,setpoint_change,day_of_week_sin,day_of_week_cos,hour_of_day_sin,hour_of_day_cos,timestamp_lag_1,hvac_power_lag_1,indoor_temperature_lag_1,timestamp_lag_2,hvac_power_lag_2,indoor_temperature_lag_2,timestamp_lag_3,hvac_power_lag_3,indoor_temperature_lag_3,timestamp_lag_4,hvac_power_lag_4,indoor_temperature_lag_4
1.3851095669222668,19.49979082322836,-5.275,67.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,45.0,1.385699861930128,19.49992787658984,30.0,1.390247103818841,19.499905428187745,15.0,1.3945463021041165,19.499922535548457,0.0,1.3986170236116733,19.499940274588134
1.3843543698677112,19.49986633536593,-5.55,66.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,45.0,1.3851095669222668,19.49979082322836,30.0,1.385699861930128,19.49992787658984,15.0,1.390247103818841,19.499905428187745,0.0,1.3945463021041165,19.499922535548457
1.3834338212103676,19.499856994664036,-5.824999999999999,65.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,45.0,1.3843543698677112,19.49986633536593,30.0,1.3851095669222668,19.49979082322836,15.0,1.385699861930128,19.49992787658984,0.0,1.390247103818841,19.499905428187745
1.3823473236513002,19.49989679416685,-6.1,64.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,45.0,1.3834338212103676,19.499856994664036,30.0,1.3843543698677112,19.49986633536593,15.0,1.3851095669222668,19.49979082322836,0.0,1.385699861930128,19.49992787658984
1.3762865236046586,19.4998101051826,-6.374999999999999,65.75,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,45.0,1.3823473236513002,19.49989679416685,30.0,1.3834338212103676,19.499856994664036,15.0,1.3843543698677112,19.49986633536593,0.0,1.3851095669222668,19.49979082322836
1.3703232492675212,19.499789357362292,-6.65,67.5,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,45.0,1.3762865236046586,19.4998101051826,30.0,1.3823473236513002,19.49989679416685,15.0,1.3834338212103676,19.499856994664036,0.0,1.3843543698677112,19.49986633536593
1.3644466407209022,19.499787593303694,-6.925000000000001,69.25,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,45.0,1.3703232492675212,19.499789357362292,30.0,1.3762865236046586,19.4998101051826,15.0,1.3823473236513002,19.49989679416685,0.0,1.3834338212103676,19.499856994664036
1.3586460372721416,19.499747454048755,-7.2,71.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,45.0,1.3644466407209022,19.499787593303694,30.0,1.3703232492675212,19.499789357362292,15.0,1.3762865236046586,19.4998101051826,0.0,1.3823473236513002,19.49989679416685
1.3586438737023356,19.49973445355135,-7.2,71.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,45.0,1.3586460372721416,19.499747454048755,30.0,1.3644466407209022,19.499787593303694,15.0,1.3703232492675212,19.499789357362292,0.0,1.3762865236046586,19.4998101051826
1.3586417098251622,19.499742192499877,-7.2,71.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,45.0,1.3586438737023356,19.49973445355135,30.0,1.3586460372721416,19.499747454048755,15.0,1.3644466407209022,19.499787593303694,0.0,1.3703232492675212,19.499789357362292
1.3586395456405564,19.499754802313852,-7.2,71.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,45.0,1.3586417098251622,19.499742192499877,30.0,1.3586438737023356,19.49973445355135,15.0,1.3586460372721416,19.499747454048755,0.0,1.3644466407209022,19.499787593303694
1.3586373811484522,19.4997720240111,-7.2,71.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,45.0,1.3586395456405564,19.499754802313852,30.0,1.3586417098251622,19.499742192499877,15.0,1.3586438737023356,19.49973445355135,0.0,1.3586460372721416,19.499747454048755
1.3574608335037301,19.49983758315186,-7.2,71.75,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,45.0,1.3586373811484522,19.4997720240111,30.0,1.3586395456405564,19.499754802313852,15.0,1.3586417098251622,19.499742192499877,0.0,1.3586438737023356,19.49973445355135
1.356286753325233,19.499893888202386,-7.2,72.5,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,45.0,1.3574608335037301,19.49983758315186,30.0,1.3586373811484522,19.4997720240111,15.0,1.3586395456405564,19.499754802313852,0.0,1.3586417098251622,19.499742192499877
1.355115132858896,19.499873021229902,-7.2,73.25,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,45.0,1.356286753325233,19.499893888202386,30.0,1.3574608335037301,19.49983758315186,15.0,1.3586373811484522,19.4997720240111,0.0,1.3586395456405564,19.499754802313852
1.3539459643831098,19.499839553849384,-7.2,74.0,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,45.0,1.355115132858896,19.499873021229902,30.0,1.356286753325233,19.499893888202386,15.0,1.3574608335037301,19.49983758315186,0.0,1.3586373811484522,19.4997720240111
1.3548553015477198,19.49989548325824,-7.075,74.25,0.0,-1.5,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,45.0,1.3539459643831098,19.499839553849384,30.0,1.355115132858896,19.499873021229902,15.0,1.356286753325233,19.499893888202386,0.0,1.3574608335037301,19.49983758315186
