,power_predictions,power_schedule,slacked_power_schedule,power,temperature_predictions,temperature,actions
85,1.3067100189313425,2.5,2.25,1.2950432812589356,21.097263541974353,20.999715049107955,0.0
86,1.2874493001102367,0.0,0.0,1.2909686151283986,20.939328094458343,20.999789356870963,0.0
87,1.296525671423102,0.0,0.0,1.2868210648633893,21.026314081889474,20.998899496361336,0.0
88,1.2801803422800695,0.0,0.0,1.2825963881534588,20.903722519856615,20.999647123397256,0.0
89,1.2892346271969755,0.0,0.0,1.2782902807659497,21.011424808434505,20.99979846988511,0.0
90,1.2740659850564588,0.0,0.0,1.274061585289023,20.85611092049478,20.999674295575943,0.0
91,1.2791612746994145,0.0,0.0,1.2697763786850065,20.96123926192977,20.999694242753268,0.0
92,1.2669062334723997,0.0,0.0,1.2654311600806056,20.813719506094976,21.000110468308623,0.0
93,1.271504922811861,0.0,0.0,1.261022427471097,20.96177109716457,21.000267657658302,0.0
94,1.2607694268449607,0.0,0.0,1.256996725379716,20.781865679588986,20.999855162540193,0.0
95,1.2582114788677181,0.0,0.0,1.2529217738135474,20.98569655057096,20.999823849383816,0.0
96,1.2531996635958995,0.0,0.0,1.2487950556757499,20.744603148878113,20.999830297698363,0.0
97,1.2522709340957663,0.0,0.0,1.244614056427297,20.991277726091866,20.999835085413906,0.0
98,1.2482656361146682,0.0,0.0,1.2403013925145112,20.71382314647413,20.9998209416279,0.0
99,1.2475583370049905,0.0,0.0,1.2358866081485442,20.983458974714488,20.999827934837505,0.0
100,1.239587561092651,0.0,0.0,1.2313665103080753,20.70270571520326,20.99983303164346,0.0
101,1.2412701663750605,0.0,0.0,1.2267378487036118,20.972249218140803,20.99983602371396,0.0
102,1.2321449264305921,0.0,0.0,1.225118179376079,20.681968261983375,21.00002949766867,0.0
103,1.2388189176069377,0.0,0.0,1.2234801883315838,20.976000429607677,21.000073216249998,0.0
104,1.2279223360564493,0.0,0.0,1.2218237088906405,20.664155693015342,21.000091976205635,0.0
105,1.2366358950579934,0.0,0.0,1.2201485985799487,20.9657031582266,21.000113131774942,0.0
