hvac_power,indoor_temperature,outdoor_temperature,humidity,beam_solar_rad,setpoint_change,day_of_week_sin,day_of_week_cos,hour_of_day_sin,hour_of_day_cos,timestamp_lag_1,hvac_power_lag_1,indoor_temperature_lag_1,timestamp_lag_2,hvac_power_lag_2,indoor_temperature_lag_2,timestamp_lag_3,hvac_power_lag_3,indoor_temperature_lag_3,timestamp_lag_4,hvac_power_lag_4,indoor_temperature_lag_4
0.0,20.513303503250075,-1.95,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,45.0,0.0,20.68017796208129,30.0,0.0,20.824022818934427,15.0,0.0,21.35922898895503,0.0,0.0,21.679822017266364
0.0,20.228727559027888,-1.9,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,45.0,0.0,20.513303503250075,30.0,0.0,20.68017796208129,15.0,0.0,20.824022818934427,0.0,0.0,21.35922898895503
0.0,20.159888820632634,-1.85,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,45.0,0.0,20.228727559027888,30.0,0.0,20.513303503250075,15.0,0.0,20.68017796208129,0.0,0.0,20.824022818934427
0.06713858516073762,19.999057662837753,-1.8,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,45.0,0.0,20.159888820632634,30.0,0.0,20.228727559027888,15.0,0.0,20.513303503250075,0.0,0.0,20.68017796208129
0.09138875999914998,19.99999772924841,-1.85,86.75,0.0,0.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,45.0,0.06713858516073762,19.999057662837753,30.0,0.0,20.159888820632634,15.0,0.0,20.228727559027888,0.0,0.0,20.513303503250075
0.12037735070282192,19.999999999977636,-1.9,88.5,0.0,0.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,45.0,0.09138875999914998,19.99999772924841,30.0,0.06713858516073762,19.999057662837753,15.0,0.0,20.159888820632634,0.0,0.0,20.228727559027888
0.17190170828374723,19.999999999999897,-1.95,90.25,0.0,0.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,45.0,0.12037735070282192,19.999999999977636,30.0,0.09138875999914998,19.99999772924841,15.0,0.06713858516073762,19.999057662837753,0.0,0.0,20.159888820632634
0.19863437406087825,19.999999999999996,-2.0,92.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,45.0,0.17190170828374723,19.999999999999897,30.0,0.12037735070282192,19.999999999977636,15.0,0.09138875999914998,19.99999772924841,0.0,0.06713858516073762,19.999057662837753
0.21120673392897485,19.999999999999996,-1.75,90.25,0.0,0.0,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,45.0,0.19863437406087825,19.999999999999996,30.0,0.17190170828374723,19.999999999999897,15.0,0.12037735070282192,19.999999999977636,0.0,0.09138875999914998,19.99999772924841
0.22249784802231656,20.000000000000004,-1.5,88.5,0.0,0.0,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,45.0,0.21120673392897485,19.999999999999996,30.0,0.19863437406087825,19.999999999999996,15.0,0.17190170828374723,19.999999999999897,0.0,0.12037735070282192,19.999999999977636
0.23227261656732387,20.0,-1.25,86.75,0.0,0.0,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,45.0,0.22249784802231656,20.000000000000004,30.0,0.21120673392897485,19.999999999999996,15.0,0.19863437406087825,19.999999999999996,0.0,0.17190170828374723,19.999999999999897
0.23997485167037425,20.000000000000004,-1.0,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,45.0,0.23227261656732387,20.0,30.0,0.22249784802231656,20.000000000000004,15.0,0.21120673392897485,19.999999999999996,0.0,0.19863437406087825,19.999999999999996
0.2559997689437183,20.0,-1.0,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,45.0,0.23997485167037425,20.000000000000004,30.0,0.23227261656732387,20.0,15.0,0.22249784802231656,20.000000000000004,0.0,0.21120673392897485,19.999999999999996
0.2771525587004249,20.0,-1.0,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,45.0,0.2559997689437183,20.0,30.0,0.23997485167037425,20.000000000000004,15.0,0.23227261656732387,20.0,0.0,0.22249784802231656,20.000000000000004
0.2990061540800947,20.0,-1.0,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,45.0,0.2771525587004249,20.0,30.0,0.2559997689437183,20.0,15.0,0.23997485167037425,20.000000000000004,0.0,0.23227261656732387,20.0
0.32069367326041465,19.999999999999996,-1.0,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,45.0,0.2990061540800947,20.0,30.0,0.2771525587004249,20.0,15.0,0.2559997689437183,20.0,0.0,0.23997485167037425,20.000000000000004
0.32382343606934905,20.0,-1.0,85.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,45.0,0.32069367326041465,19.999999999999996,30.0,0.2990061540800947,20.0,15.0,0.2771525587004249,20.0,0.0,0.2559997689437183,20.0
